,_id,DLY_QTY,DLY_GAIN,DLY_AWD_QTY,DLY_AWD_GAIN,TYPE,DATE,HOUR
16283,"{'DATE': '20191118', 'HOUR': 12.0, 'TYPE': 'OFF'}",1127.066,9523.0,1127.066,65538.97456,OFF,20191118,12.0
16284,"{'DATE': '20190817', 'HOUR': 16.0, 'TYPE': 'OFF'}",783.105,14446.78,783.105,25740.66135,OFF,20190817,16.0
16285,"{'DATE': '20190817', 'HOUR': 17.0, 'TYPE': 'OFF'}",785.689,14411.32,785.689,26713.426,OFF,20190817,17.0
16286,"{'DATE': '20190817', 'HOUR': 24.0, 'TYPE': 'OFF'}",895.63,17238.64,895.63,36826.512299999995,OFF,20190817,24.0
16287,"{'DATE': '20190405', 'HOUR': 13.0, 'TYPE': 'OFF'}",1237.727,16030.0,1237.727,57554.3055,OFF,20190405,13.0
16288,"{'DATE': '20190818', 'HOUR': 1.0, 'TYPE': 'BID'}",401.556,0.0,401.556,17973.646559999997,BID,20190818,1.0
16289,"{'DATE': '20190818', 'HOUR': 5.0, 'TYPE': 'BID'}",223.828,0.0,223.828,7603.4371599999995,BID,20190818,5.0
16290,"{'DATE': '20191104', 'HOUR': 9.0, 'TYPE': 'OFF'}",1474.672,26973.75,1474.672,66905.86864,OFF,20191104,9.0
16291,"{'DATE': '20190825', 'HOUR': 2.0, 'TYPE': 'BID'}",394.851,0.0,394.851,19426.669200000004,BID,20190825,2.0
16292,"{'DATE': '20190608', 'HOUR': 13.0, 'TYPE': 'BID'}",395.273,0.0,395.273,16799.1025,BID,20190608,13.0
16293,"{'DATE': '20191011', 'HOUR': 19.0, 'TYPE': 'BID'}",609.215,0.0,609.215,44375.2206,BID,20191011,19.0
16294,"{'DATE': '20190818', 'HOUR': 9.0, 'TYPE': 'BID'}",291.849,0.0,291.849,9517.19589,BID,20190818,9.0
16295,"{'DATE': '20191130', 'HOUR': 11.0, 'TYPE': 'OFF'}",554.386,120.39999999999999,554.386,27719.3,OFF,20191130,11.0
16296,"{'DATE': '20190818', 'HOUR': 11.0, 'TYPE': 'BID'}",248.808,0.0,248.808,8208.17592,BID,20190818,11.0
16297,"{'DATE': '20190818', 'HOUR': 12.0, 'TYPE': 'BID'}",281.60699999999997,0.0,281.60699999999997,9231.07746,BID,20190818,12.0
16298,"{'DATE': '20190818', 'HOUR': 13.0, 'TYPE': 'BID'}",276.532,0.0,276.532,8915.39168,BID,20190818,13.0
16299,"{'DATE': '20190818', 'HOUR': 15.0, 'TYPE': 'BID'}",286.217,0.0,286.217,8915.65955,BID,20190818,15.0
16300,"{'DATE': '20190818', 'HOUR': 20.0, 'TYPE': 'BID'}",408.95799999999997,0.0,408.95799999999997,20501.06454,BID,20190818,20.0
16301,"{'DATE': '20191107', 'HOUR': 20.0, 'TYPE': 'BID'}",802.722,0.0,802.722,46445.49492,BID,20191107,20.0
16302,"{'DATE': '20190508', 'HOUR': 18.0, 'TYPE': 'OFF'}",711.703,20404.489999999998,711.703,41058.146069999995,OFF,20190508,18.0
16303,"{'DATE': '20190818', 'HOUR': 22.0, 'TYPE': 'BID'}",436.524,0.0,436.524,27422.43768,BID,20190818,22.0
16304,"{'DATE': '20190505', 'HOUR': 16.0, 'TYPE': 'OFF'}",612.419,14748.66,612.419,27895.68545,OFF,20190505,16.0
16305,"{'DATE': '20190303', 'HOUR': 21.0, 'TYPE': 'OFF'}",734.31,18409.0,734.31,46755.1898,OFF,20190303,21.0
16306,"{'DATE': '20190818', 'HOUR': 23.0, 'TYPE': 'BID'}",342.79200000000003,0.0,342.79200000000003,18013.7196,BID,20190818,23.0
16307,"{'DATE': '20190818', 'HOUR': 24.0, 'TYPE': 'BID'}",302.841,0.0,302.841,12722.35041,BID,20190818,24.0
16308,"{'DATE': '20190818', 'HOUR': 4.0, 'TYPE': 'BID'}",259.39799999999997,0.0,259.39799999999997,10111.334039999998,BID,20190818,4.0
16309,"{'DATE': '20191028', 'HOUR': 1.0, 'TYPE': 'BID'}",263.257,0.0,263.257,9679.959890000002,BID,20191028,1.0
16310,"{'DATE': '20190818', 'HOUR': 8.0, 'TYPE': 'BID'}",238.809,0.0,238.809,8076.52038,BID,20190818,8.0
16311,"{'DATE': '20190818', 'HOUR': 1.0, 'TYPE': 'OFF'}",895.774,17427.08,895.774,36768.16355,OFF,20190818,1.0
16312,"{'DATE': '20190818', 'HOUR': 2.0, 'TYPE': 'OFF'}",904.265,17503.84,904.265,33576.45848,OFF,20190818,2.0
16313,"{'DATE': '20190729', 'HOUR': 24.0, 'TYPE': 'OFF'}",1216.432,33062.200000000004,1210.839,56909.433000000005,OFF,20190729,24.0
16314,"{'DATE': '20190818', 'HOUR': 4.0, 'TYPE': 'OFF'}",843.62,15212.869999999999,843.62,28029.6355,OFF,20190818,4.0
16315,"{'DATE': '20191024', 'HOUR': 11.0, 'TYPE': 'OFF'}",972.021,26461.57,972.021,50622.85368,OFF,20191024,11.0
16316,"{'DATE': '20190818', 'HOUR': 6.0, 'TYPE': 'OFF'}",840.145,15245.580000000002,840.145,28618.4916,OFF,20190818,6.0
16317,"{'DATE': '20190915', 'HOUR': 19.0, 'TYPE': 'OFF'}",924.24,22677.47,924.24,44363.520000000004,OFF,20190915,19.0
16318,"{'DATE': '20190818', 'HOUR': 7.0, 'TYPE': 'OFF'}",852.226,15240.580000000002,852.226,28967.16174,OFF,20190818,7.0
16319,"{'DATE': '20190818', 'HOUR': 9.0, 'TYPE': 'OFF'}",830.053,15077.280000000002,830.053,26781.29378,OFF,20190818,9.0
16320,"{'DATE': '20191124', 'HOUR': 8.0, 'TYPE': 'BID'}",312.793,0.0,312.793,12446.033469999998,BID,20191124,8.0
16321,"{'DATE': '20190818', 'HOUR': 10.0, 'TYPE': 'OFF'}",821.486,15080.68,821.486,26377.91546,OFF,20190818,10.0
16322,"{'DATE': '20190818', 'HOUR': 12.0, 'TYPE': 'OFF'}",790.437,14649.009999999998,790.437,25910.52486,OFF,20190818,12.0
16323,"{'DATE': '20190903', 'HOUR': 21.0, 'TYPE': 'BID'}",587.2339999999999,0.0,587.2339999999999,37259.9973,BID,20190903,21.0
16324,"{'DATE': '20190629', 'HOUR': 17.0, 'TYPE': 'OFF'}",608.976,8130.780499999999,608.976,25071.54192,OFF,20190629,17.0
16325,"{'DATE': '20191011', 'HOUR': 3.0, 'TYPE': 'BID'}",395.69000000000005,0.0,395.69000000000005,17655.6878,BID,20191011,3.0
16326,"{'DATE': '20190217', 'HOUR': 9.0, 'TYPE': 'OFF'}",705.269,2641.0,705.269,35203.49504,OFF,20190217,9.0
16327,"{'DATE': '20190818', 'HOUR': 14.0, 'TYPE': 'OFF'}",781.454,14279.84,781.454,24334.47756,OFF,20190818,14.0
16328,"{'DATE': '20190818', 'HOUR': 18.0, 'TYPE': 'OFF'}",866.141,16535.98,866.141,31181.076,OFF,20190818,18.0
16329,"{'DATE': '20181214', 'HOUR': 3.0, 'TYPE': 'OFF'}",305.097,4691.6,305.097,17921.39778,OFF,20181214,3.0
16330,"{'DATE': '20190818', 'HOUR': 20.0, 'TYPE': 'OFF'}",869.072,17453.190000000002,869.072,35831.762559999996,OFF,20190818,20.0
16331,"{'DATE': '20190707', 'HOUR': 24.0, 'TYPE': 'OFF'}",944.3,13308.7,944.3,39991.105,OFF,20190707,24.0
16332,"{'DATE': '20190818', 'HOUR': 21.0, 'TYPE': 'OFF'}",954.621,20772.8,954.621,43702.845,OFF,20190818,21.0
16333,"{'DATE': '20190204', 'HOUR': 8.0, 'TYPE': 'BID'}",623.803,0.0,623.803,46248.75442,BID,20190204,8.0
16334,"{'DATE': '20190818', 'HOUR': 23.0, 'TYPE': 'OFF'}",897.933,17102.86,897.933,38815.22977,OFF,20190818,23.0
16335,"{'DATE': '20190819', 'HOUR': 1.0, 'TYPE': 'BID'}",395.44800000000004,0.0,395.44800000000004,17111.03496,BID,20190819,1.0
16336,"{'DATE': '20190819', 'HOUR': 6.0, 'TYPE': 'BID'}",248.788,0.0,248.788,9399.210640000001,BID,20190819,6.0
16337,"{'DATE': '20190909', 'HOUR': 5.0, 'TYPE': 'OFF'}",1176.614,23248.96,1176.614,40063.706699999995,OFF,20190909,5.0
16338,"{'DATE': '20190823', 'HOUR': 24.0, 'TYPE': 'OFF'}",1166.995,18083.550000000003,1166.995,49013.79,OFF,20190823,24.0
16339,"{'DATE': '20190819', 'HOUR': 7.0, 'TYPE': 'BID'}",369.274,0.0,369.274,16155.7375,BID,20190819,7.0
16340,"{'DATE': '20190819', 'HOUR': 9.0, 'TYPE': 'BID'}",487.725,0.0,487.725,21791.553,BID,20190819,9.0
16341,"{'DATE': '20190819', 'HOUR': 11.0, 'TYPE': 'BID'}",438.683,0.0,438.683,17073.54236,BID,20190819,11.0
16342,"{'DATE': '20190819', 'HOUR': 15.0, 'TYPE': 'BID'}",473.765,0.0,473.765,18955.337649999998,BID,20190819,15.0
16343,"{'DATE': '20190906', 'HOUR': 1.0, 'TYPE': 'BID'}",468.213,0.0,468.213,21682.944030000002,BID,20190906,1.0
16344,"{'DATE': '20190819', 'HOUR': 18.0, 'TYPE': 'BID'}",439.269,0.0,439.269,21304.5465,BID,20190819,18.0
16345,"{'DATE': '20190605', 'HOUR': 15.0, 'TYPE': 'OFF'}",791.675,14064.630000000001,791.675,36955.389,OFF,20190605,15.0
16346,"{'DATE': '20190702', 'HOUR': 21.0, 'TYPE': 'BID'}",667.109,0.0,667.109,50113.22808,BID,20190702,21.0
16347,"{'DATE': '20190819', 'HOUR': 19.0, 'TYPE': 'BID'}",497.399,0.0,497.399,30455.740769999997,BID,20190819,19.0
16348,"{'DATE': '20190819', 'HOUR': 20.0, 'TYPE': 'BID'}",508.879,0.0,508.879,34023.64994,BID,20190819,20.0
16349,"{'DATE': '20181211', 'HOUR': 6.0, 'TYPE': 'OFF'}",739.629,9385.0,739.629,39377.84796,OFF,20181211,6.0
16350,"{'DATE': '20190322', 'HOUR': 23.0, 'TYPE': 'BID'}",490.517,0.0,490.517,26669.40929,BID,20190322,23.0
16351,"{'DATE': '20190819', 'HOUR': 24.0, 'TYPE': 'BID'}",363.262,0.0,363.262,19063.989759999997,BID,20190819,24.0
16352,"{'DATE': '20190819', 'HOUR': 20.0, 'TYPE': 'OFF'}",401.968,13797.68,401.968,24314.64,OFF,20190819,20.0
16353,"{'DATE': '20190819', 'HOUR': 22.0, 'TYPE': 'OFF'}",418.107,13930.12,418.107,24118.359,OFF,20190819,22.0
16354,"{'DATE': '20190726', 'HOUR': 3.0, 'TYPE': 'OFF'}",733.8000000000001,17621.300000000003,733.8000000000001,39617.862,OFF,20190726,3.0
16355,"{'DATE': '20190819', 'HOUR': 2.0, 'TYPE': 'OFF'}",354.168,9009.64,354.168,12750.047999999999,OFF,20190819,2.0
16356,"{'DATE': '20190819', 'HOUR': 3.0, 'TYPE': 'OFF'}",354.868,9031.2,354.868,12643.94684,OFF,20190819,3.0
16357,"{'DATE': '20190819', 'HOUR': 6.0, 'TYPE': 'OFF'}",357.068,9098.96,357.068,13211.516,OFF,20190819,6.0
16358,"{'DATE': '20191208', 'HOUR': 1.0, 'TYPE': 'BID'}",435.831,0.0,435.831,20414.324040000003,BID,20191208,1.0
16359,"{'DATE': '20190827', 'HOUR': 6.0, 'TYPE': 'BID'}",286.78,0.0,286.78,14384.884799999998,BID,20190827,6.0
16360,"{'DATE': '20190819', 'HOUR': 10.0, 'TYPE': 'OFF'}",281.354,6801.28,281.354,11256.973539999999,OFF,20190819,10.0
16361,"{'DATE': '20190722', 'HOUR': 4.0, 'TYPE': 'OFF'}",508.651,13135.95,508.651,18528.58573,OFF,20190722,4.0
16362,"{'DATE': '20190819', 'HOUR': 11.0, 'TYPE': 'OFF'}",289.168,6730.4400000000005,289.168,11254.418560000002,OFF,20190819,11.0
16363,"{'DATE': '20181229', 'HOUR': 2.0, 'TYPE': 'OFF'}",801.578,26683.4,801.578,40439.610100000005,OFF,20181229,2.0
16364,"{'DATE': '20190104', 'HOUR': 13.0, 'TYPE': 'OFF'}",672.196,355.56000000000006,672.196,47106.575359999995,OFF,20190104,13.0
16365,"{'DATE': '20190819', 'HOUR': 12.0, 'TYPE': 'OFF'}",271.773,6638.040000000001,271.773,10571.969700000001,OFF,20190819,12.0
16366,"{'DATE': '20190702', 'HOUR': 17.0, 'TYPE': 'BID'}",602.7230000000001,0.0,602.7230000000001,42799.360230000006,BID,20190702,17.0
16367,"{'DATE': '20190819', 'HOUR': 13.0, 'TYPE': 'OFF'}",283.168,6545.64,283.168,10760.384000000002,OFF,20190819,13.0
16368,"{'DATE': '20181221', 'HOUR': 21.0, 'TYPE': 'BID'}",825.874,0.0,825.874,58455.36172,BID,20181221,21.0
16369,"{'DATE': '20190820', 'HOUR': 5.0, 'TYPE': 'BID'}",284.00800000000004,0.0,284.00800000000004,11306.35848,BID,20190820,5.0
16370,"{'DATE': '20190820', 'HOUR': 7.0, 'TYPE': 'BID'}",367.495,0.0,367.495,15688.36155,BID,20190820,7.0
16371,"{'DATE': '20190820', 'HOUR': 8.0, 'TYPE': 'BID'}",394.155,0.0,394.155,17043.2622,BID,20190820,8.0
16372,"{'DATE': '20190820', 'HOUR': 16.0, 'TYPE': 'BID'}",448.147,0.0,448.147,18745.989009999998,BID,20190820,16.0
16373,"{'DATE': '20190312', 'HOUR': 7.0, 'TYPE': 'BID'}",645.5709999999999,0.0,645.5709999999999,30767.913859999997,BID,20190312,7.0
16374,"{'DATE': '20190526', 'HOUR': 22.0, 'TYPE': 'OFF'}",760.062,17849.66,760.062,43794.77244,OFF,20190526,22.0
16375,"{'DATE': '20190820', 'HOUR': 20.0, 'TYPE': 'BID'}",482.11400000000003,0.0,482.11400000000003,29828.39318,BID,20190820,20.0
16376,"{'DATE': '20190908', 'HOUR': 18.0, 'TYPE': 'BID'}",270.011,0.0,270.011,9663.69369,BID,20190908,18.0
16377,"{'DATE': '20190820', 'HOUR': 22.0, 'TYPE': 'BID'}",437.168,0.0,437.168,26112.044639999996,BID,20190820,22.0
16378,"{'DATE': '20190820', 'HOUR': 24.0, 'TYPE': 'BID'}",323.765,0.0,323.765,16288.61715,BID,20190820,24.0
16379,"{'DATE': '20190421', 'HOUR': 19.0, 'TYPE': 'OFF'}",1397.65,21974.0,1397.65,62083.613,OFF,20190421,19.0
16380,"{'DATE': '20190820', 'HOUR': 1.0, 'TYPE': 'OFF'}",840.77,16089.5,840.77,37751.02561,OFF,20190820,1.0
16381,"{'DATE': '20191130', 'HOUR': 6.0, 'TYPE': 'OFF'}",614.263,44.0,614.263,22131.89589,OFF,20191130,6.0
16382,"{'DATE': '20190723', 'HOUR': 24.0, 'TYPE': 'OFF'}",1202.467,23636.54,1202.467,57706.391330000006,OFF,20190723,24.0
16383,"{'DATE': '20190810', 'HOUR': 22.0, 'TYPE': 'OFF'}",674.95,18590.76,674.95,34406.579000000005,OFF,20190810,22.0
16384,"{'DATE': '20190820', 'HOUR': 4.0, 'TYPE': 'OFF'}",842.2,15962.16,842.2,30420.13044,OFF,20190820,4.0
16385,"{'DATE': '20190820', 'HOUR': 8.0, 'TYPE': 'OFF'}",857.284,16331.56,857.284,35765.08278,OFF,20190820,8.0
16386,"{'DATE': '20191111', 'HOUR': 21.0, 'TYPE': 'BID'}",655.142,0.0,655.142,33720.15874,BID,20191111,21.0
16387,"{'DATE': '20190417', 'HOUR': 8.0, 'TYPE': 'BID'}",643.735,0.0,643.735,44134.4716,BID,20190417,8.0
16388,"{'DATE': '20190406', 'HOUR': 18.0, 'TYPE': 'BID'}",383.313,0.0,383.313,19870.945920000002,BID,20190406,18.0
16389,"{'DATE': '20191001', 'HOUR': 11.0, 'TYPE': 'OFF'}",576.131,20882.079999999998,576.131,40329.17,OFF,20191001,11.0
16390,"{'DATE': '20190820', 'HOUR': 10.0, 'TYPE': 'OFF'}",792.8679999999999,16401.079999999998,792.8679999999999,32523.44536,OFF,20190820,10.0
16391,"{'DATE': '20190903', 'HOUR': 17.0, 'TYPE': 'OFF'}",1100.058,28833.71,1100.058,63000.32166000001,OFF,20190903,17.0
16392,"{'DATE': '20190820', 'HOUR': 11.0, 'TYPE': 'OFF'}",782.549,16093.019999999999,782.549,30918.510989999995,OFF,20190820,11.0
16393,"{'DATE': '20190820', 'HOUR': 12.0, 'TYPE': 'OFF'}",749.08,15844.480000000001,749.08,29146.7028,OFF,20190820,12.0
16394,"{'DATE': '20190820', 'HOUR': 15.0, 'TYPE': 'OFF'}",743.5070000000001,15553.240000000002,743.5070000000001,27918.68785,OFF,20190820,15.0
16395,"{'DATE': '20190820', 'HOUR': 17.0, 'TYPE': 'OFF'}",774.119,15702.88,774.119,33387.75247,OFF,20190820,17.0
16396,"{'DATE': '20190820', 'HOUR': 18.0, 'TYPE': 'OFF'}",781.541,15830.61,781.541,35145.89877,OFF,20190820,18.0
16397,"{'DATE': '20190415', 'HOUR': 22.0, 'TYPE': 'BID'}",575.759,0.0,575.759,37418.57740999999,BID,20190415,22.0
16398,"{'DATE': '20190820', 'HOUR': 21.0, 'TYPE': 'OFF'}",960.685,22809.809999999998,960.685,51900.5012,OFF,20190820,21.0
16399,"{'DATE': '20191027', 'HOUR': 21.0, 'TYPE': 'BID'}",493.399,0.0,493.399,31370.308419999998,BID,20191027,21.0
16400,"{'DATE': '20190820', 'HOUR': 22.0, 'TYPE': 'OFF'}",970.268,22976.170000000002,970.268,48985.8668,OFF,20190820,22.0
16401,"{'DATE': '20190517', 'HOUR': 12.0, 'TYPE': 'BID'}",682.266,0.0,682.266,34877.43792,BID,20190517,12.0
16402,"{'DATE': '20190821', 'HOUR': 3.0, 'TYPE': 'BID'}",318.865,0.0,318.865,13191.445049999998,BID,20190821,3.0
16403,"{'DATE': '20190821', 'HOUR': 5.0, 'TYPE': 'BID'}",284.928,0.0,284.928,11684.89728,BID,20190821,5.0
16404,"{'DATE': '20190205', 'HOUR': 18.0, 'TYPE': 'BID'}",662.437,0.0,662.437,44383.278999999995,BID,20190205,18.0
16405,"{'DATE': '20190909', 'HOUR': 6.0, 'TYPE': 'BID'}",249.01700000000002,0.0,249.01700000000002,9188.7273,BID,20190909,6.0
16406,"{'DATE': '20190919', 'HOUR': 5.0, 'TYPE': 'BID'}",277.945,0.0,277.945,11584.7476,BID,20190919,5.0
16407,"{'DATE': '20181219', 'HOUR': 4.0, 'TYPE': 'OFF'}",648.863,12232.5,648.863,38529.48494,OFF,20181219,4.0
16408,"{'DATE': '20190821', 'HOUR': 6.0, 'TYPE': 'BID'}",272.874,0.0,272.874,11078.6844,BID,20190821,6.0
16409,"{'DATE': '20190421', 'HOUR': 9.0, 'TYPE': 'OFF'}",1475.313,23293.4,1475.313,66108.77553,OFF,20190421,9.0
16410,"{'DATE': '20190821', 'HOUR': 7.0, 'TYPE': 'BID'}",395.999,0.0,395.999,16734.91774,BID,20190821,7.0
16411,"{'DATE': '20190821', 'HOUR': 8.0, 'TYPE': 'BID'}",428.459,0.0,428.459,18110.96193,BID,20190821,8.0
16412,"{'DATE': '20191112', 'HOUR': 11.0, 'TYPE': 'OFF'}",193.53,2576.3999999999996,193.53,11114.427899999999,OFF,20191112,11.0
16413,"{'DATE': '20190805', 'HOUR': 3.0, 'TYPE': 'BID'}",324.206,0.0,324.206,14663.83738,BID,20190805,3.0
16414,"{'DATE': '20190821', 'HOUR': 11.0, 'TYPE': 'BID'}",465.2,0.0,465.2,19682.612,BID,20190821,11.0
16415,"{'DATE': '20190821', 'HOUR': 13.0, 'TYPE': 'BID'}",457.404,0.0,457.404,18072.03204,BID,20190821,13.0
16416,"{'DATE': '20190821', 'HOUR': 14.0, 'TYPE': 'BID'}",478.504,0.0,478.504,18958.32848,BID,20190821,14.0
16417,"{'DATE': '20190821', 'HOUR': 15.0, 'TYPE': 'BID'}",487.27099999999996,0.0,487.27099999999996,19281.31347,BID,20190821,15.0
16418,"{'DATE': '20190628', 'HOUR': 1.0, 'TYPE': 'OFF'}",759.395,14117.96,759.395,39951.77095,OFF,20190628,1.0
16419,"{'DATE': '20190519', 'HOUR': 12.0, 'TYPE': 'BID'}",391.50199999999995,0.0,391.50199999999995,19641.65534,BID,20190519,12.0
16420,"{'DATE': '20190821', 'HOUR': 16.0, 'TYPE': 'BID'}",495.12600000000003,0.0,495.12600000000003,20824.999560000004,BID,20190821,16.0
16421,"{'DATE': '20190821', 'HOUR': 21.0, 'TYPE': 'BID'}",576.919,0.0,576.919,38630.49623999999,BID,20190821,21.0
16422,"{'DATE': '20190821', 'HOUR': 22.0, 'TYPE': 'BID'}",471.942,0.0,471.942,27523.65744,BID,20190821,22.0
16423,"{'DATE': '20190821', 'HOUR': 24.0, 'TYPE': 'BID'}",369.857,0.0,369.857,16761.919240000003,BID,20190821,24.0
16424,"{'DATE': '20190326', 'HOUR': 2.0, 'TYPE': 'OFF'}",736.773,21264.8,736.773,31334.955690000003,OFF,20190326,2.0
16425,"{'DATE': '20190502', 'HOUR': 19.0, 'TYPE': 'OFF'}",430.223,10697.25,430.223,24397.94633,OFF,20190502,19.0
16426,"{'DATE': '20190720', 'HOUR': 7.0, 'TYPE': 'BID'}",441.26300000000003,0.0,441.26300000000003,17015.101280000003,BID,20190720,7.0
16427,"{'DATE': '20190821', 'HOUR': 4.0, 'TYPE': 'OFF'}",434.182,10501.04,434.182,16357.236179999998,OFF,20190821,4.0
16428,"{'DATE': '20190821', 'HOUR': 5.0, 'TYPE': 'OFF'}",451.847,10423.779999999999,451.847,16992.781899999998,OFF,20190821,5.0
16429,"{'DATE': '20190924', 'HOUR': 12.0, 'TYPE': 'OFF'}",320.397,7639.85,320.397,20705.43098,OFF,20190924,12.0
16430,"{'DATE': '20190821', 'HOUR': 6.0, 'TYPE': 'OFF'}",455.118,10386.060000000001,455.118,17362.77456,OFF,20190821,6.0
16431,"{'DATE': '20190821', 'HOUR': 9.0, 'TYPE': 'OFF'}",818.828,17698.88,818.828,33571.948000000004,OFF,20190821,9.0
16432,"{'DATE': '20190821', 'HOUR': 10.0, 'TYPE': 'OFF'}",809.807,17645.16,809.807,33971.40365,OFF,20190821,10.0
16433,"{'DATE': '20190506', 'HOUR': 12.0, 'TYPE': 'BID'}",630.3249999999999,0.0,630.3249999999999,35178.43825,BID,20190506,12.0
16434,"{'DATE': '20190828', 'HOUR': 22.0, 'TYPE': 'OFF'}",1302.613,35269.63,1302.613,95585.74193999999,OFF,20190828,22.0
16435,"{'DATE': '20190821', 'HOUR': 12.0, 'TYPE': 'OFF'}",698.681,14185.04,698.681,26549.878,OFF,20190821,12.0
16436,"{'DATE': '20191022', 'HOUR': 19.0, 'TYPE': 'OFF'}",911.582,23903.760000000002,911.582,54694.92,OFF,20191022,19.0
16437,"{'DATE': '20190821', 'HOUR': 17.0, 'TYPE': 'OFF'}",800.908,17133.22,800.908,33429.89992,OFF,20190821,17.0
16438,"{'DATE': '20190821', 'HOUR': 18.0, 'TYPE': 'OFF'}",798.104,17039.46,798.104,37909.94,OFF,20190821,18.0
16439,"{'DATE': '20190821', 'HOUR': 20.0, 'TYPE': 'OFF'}",869.7370000000001,21614.52,869.7370000000001,50911.98666,OFF,20190821,20.0
16440,"{'DATE': '20190130', 'HOUR': 23.0, 'TYPE': 'BID'}",655.6410000000001,0.0,655.6410000000001,40249.80099,BID,20190130,23.0
16441,"{'DATE': '20190821', 'HOUR': 22.0, 'TYPE': 'OFF'}",955.302,21803.92,955.302,48203.89216,OFF,20190821,22.0
16442,"{'DATE': '20190822', 'HOUR': 3.0, 'TYPE': 'BID'}",315.95,0.0,315.95,11961.867,BID,20190822,3.0
16443,"{'DATE': '20190822', 'HOUR': 8.0, 'TYPE': 'BID'}",438.697,0.0,438.697,18596.36583,BID,20190822,8.0
16444,"{'DATE': '20190119', 'HOUR': 9.0, 'TYPE': 'OFF'}",794.336,4379.0,794.336,58256.60224,OFF,20190119,9.0
16445,"{'DATE': '20190822', 'HOUR': 12.0, 'TYPE': 'BID'}",479.056,0.0,479.056,19919.14848,BID,20190822,12.0
16446,"{'DATE': '20190314', 'HOUR': 16.0, 'TYPE': 'BID'}",622.254,0.0,622.254,35088.903060000004,BID,20190314,16.0
16447,"{'DATE': '20190822', 'HOUR': 16.0, 'TYPE': 'BID'}",476.722,0.0,476.722,21042.509080000003,BID,20190822,16.0
16448,"{'DATE': '20190822', 'HOUR': 17.0, 'TYPE': 'BID'}",453.489,0.0,453.489,20833.284659999998,BID,20190822,17.0
16449,"{'DATE': '20191004', 'HOUR': 23.0, 'TYPE': 'BID'}",280.223,0.0,280.223,17415.85945,BID,20191004,23.0
16450,"{'DATE': '20190822', 'HOUR': 19.0, 'TYPE': 'BID'}",502.429,0.0,502.429,30100.521389999994,BID,20190822,19.0
16451,"{'DATE': '20190822', 'HOUR': 20.0, 'TYPE': 'BID'}",507.29900000000004,0.0,507.29900000000004,33436.07709,BID,20190822,20.0
16452,"{'DATE': '20190822', 'HOUR': 21.0, 'TYPE': 'BID'}",603.2620000000001,0.0,603.2620000000001,39682.574360000006,BID,20190822,21.0
16453,"{'DATE': '20191119', 'HOUR': 24.0, 'TYPE': 'BID'}",265.022,0.0,265.022,12956.925580000001,BID,20191119,24.0
16454,"{'DATE': '20190403', 'HOUR': 16.0, 'TYPE': 'OFF'}",1255.194,17885.1,1255.194,104832.80318,OFF,20190403,16.0
16455,"{'DATE': '20190822', 'HOUR': 22.0, 'TYPE': 'BID'}",451.987,0.0,451.987,27752.0018,BID,20190822,22.0
16456,"{'DATE': '20190822', 'HOUR': 23.0, 'TYPE': 'BID'}",383.51000000000005,0.0,383.51000000000005,18393.139600000002,BID,20190822,23.0
16457,"{'DATE': '20191102', 'HOUR': 20.0, 'TYPE': 'BID'}",628.358,0.0,628.358,35081.22714,BID,20191102,20.0
16458,"{'DATE': '20190428', 'HOUR': 14.0, 'TYPE': 'BID'}",213.006,0.0,213.006,4933.218959999999,BID,20190428,14.0
16459,"{'DATE': '20190822', 'HOUR': 24.0, 'TYPE': 'BID'}",353.59,0.0,353.59,15667.5729,BID,20190822,24.0
16460,"{'DATE': '20190620', 'HOUR': 8.0, 'TYPE': 'OFF'}",1192.711,17732.5,1192.711,66624.83646,OFF,20190620,8.0
16461,"{'DATE': '20190822', 'HOUR': 3.0, 'TYPE': 'OFF'}",511.971,12346.6,511.971,18467.82228,OFF,20190822,3.0
16462,"{'DATE': '20190306', 'HOUR': 13.0, 'TYPE': 'BID'}",589.5210000000001,0.0,589.5210000000001,28916.00505,BID,20190306,13.0
16463,"{'DATE': '20190621', 'HOUR': 20.0, 'TYPE': 'OFF'}",1108.801,17382.7,1108.801,50004.22132,OFF,20190621,20.0
16464,"{'DATE': '20190822', 'HOUR': 5.0, 'TYPE': 'OFF'}",506.305,12204.58,506.305,18340.94074,OFF,20190822,5.0
16465,"{'DATE': '20190114', 'HOUR': 16.0, 'TYPE': 'OFF'}",674.265,299.0,674.265,49922.5806,OFF,20190114,16.0
16466,"{'DATE': '20190822', 'HOUR': 7.0, 'TYPE': 'OFF'}",554.961,13668.58,554.961,22252.16478,OFF,20190822,7.0
16467,"{'DATE': '20191115', 'HOUR': 2.0, 'TYPE': 'OFF'}",595.866,13758.2,595.866,26516.037,OFF,20191115,2.0
16468,"{'DATE': '20190822', 'HOUR': 9.0, 'TYPE': 'OFF'}",978.811,18176.96,978.811,39778.87904,OFF,20190822,9.0
16469,"{'DATE': '20190822', 'HOUR': 12.0, 'TYPE': 'OFF'}",1064.224,16550.18,1064.224,41919.78336,OFF,20190822,12.0
16470,"{'DATE': '20190822', 'HOUR': 14.0, 'TYPE': 'OFF'}",1076.72,16178.46,1076.72,40915.36,OFF,20190822,14.0
