,DLY_QTY,DLY_AWD_QTY,TYPE,DLY_PRICE,DLY_AWD_PRICE
2018-02-26 17:00:00,327.386,327.386,BID,0.0,113.59
2018-02-26 18:00:00,326.909,326.909,BID,0.0,114.99999999999999
2018-02-26 19:00:00,378.207,378.207,BID,0.0,119.98
2018-02-26 20:00:00,377.51399999999995,377.51399999999995,BID,0.0,115.25000000000001
2018-02-26 21:00:00,342.363,342.363,BID,0.0,109.63999999999999
2018-02-26 22:00:00,283.589,283.589,BID,0.0,105.0
2018-02-26 23:00:00,190.089,190.089,BID,0.0,101.01000000000002
2018-02-27 00:00:00,147.627,147.627,BID,0.0,89.99
2018-02-27 01:00:00,187.524,187.524,BID,0.0,76.25999999999999
2018-02-27 02:00:00,157.805,157.805,BID,0.0,75.10999999999999
2018-02-27 03:00:00,145.21699999999998,145.21699999999998,BID,0.0,61.2
2018-02-27 04:00:00,140.381,140.381,BID,0.0,74.8
2018-02-27 05:00:00,149.331,149.331,BID,0.0,75.11000000000001
2018-02-27 06:00:00,186.798,186.798,BID,0.0,76.66
2018-02-27 07:00:00,224.297,224.297,BID,0.0,103.88
2018-02-27 08:00:00,294.153,294.153,BID,0.0,109.23
2018-02-27 09:00:00,390.334,390.334,BID,0.0,127.36000000000001
2018-02-27 10:00:00,429.48199999999997,429.48199999999997,BID,0.0,126.65000000000002
2018-02-27 11:00:00,438.15500000000003,438.15500000000003,BID,0.0,113.28
2018-02-27 12:00:00,419.60299999999995,419.60299999999995,BID,0.0,111.86
2018-02-27 13:00:00,371.015,371.015,BID,0.0,111.11000000000001
2018-02-27 14:00:00,346.267,346.267,BID,0.0,100.23999999999998
2018-02-27 15:00:00,357.507,357.507,BID,0.0,112.65
2018-02-27 16:00:00,331.44399999999996,331.44399999999996,BID,0.0,116.55000000000001
2018-02-27 17:00:00,322.293,322.293,BID,0.0,123.5
2018-02-27 18:00:00,310.568,310.568,BID,0.0,139.6
2018-02-27 19:00:00,375.225,375.225,BID,0.0,151.42
2018-02-27 20:00:00,374.739,374.739,BID,0.0,159.4
2018-02-27 21:00:00,340.964,340.964,BID,0.0,130.15
2018-02-27 22:00:00,279.908,279.908,BID,0.0,105.88
2018-02-27 23:00:00,195.065,195.065,BID,0.0,100.08000000000001
2018-02-28 00:00:00,145.097,145.097,BID,0.0,89.99999999999999
2018-02-28 01:00:00,199.825,199.825,BID,0.0,76.66
2018-02-28 02:00:00,161.885,161.885,BID,0.0,75.11
2018-02-28 03:00:00,146.761,146.761,BID,0.0,71.96
2018-02-28 04:00:00,151.291,151.291,BID,0.0,68.99000000000001
2018-02-28 05:00:00,152.087,152.087,BID,0.0,65.38
2018-02-28 06:00:00,200.054,200.054,BID,0.0,68.62999999999998
2018-02-28 07:00:00,219.75099999999998,219.75099999999998,BID,0.0,82.0
2018-02-28 08:00:00,289.17,289.17,BID,0.0,93.98
2018-02-28 09:00:00,385.287,385.287,BID,0.0,115.69
2018-02-28 10:00:00,417.465,417.465,BID,0.0,110.70000000000002
2018-02-28 11:00:00,415.401,415.401,BID,0.0,95.5
2018-02-28 12:00:00,405.36600000000004,405.36600000000004,BID,0.0,88.43
2018-02-28 13:00:00,349.6,349.6,BID,0.0,79.5
2018-02-28 14:00:00,333.281,333.281,BID,0.0,79.59
2018-02-28 15:00:00,327.601,327.601,BID,0.0,80.54000000000002
2018-02-28 16:00:00,324.514,324.514,BID,0.0,81.92999999999999
2018-02-28 17:00:00,313.09299999999996,313.09299999999996,BID,0.0,86.21000000000001
2018-02-28 18:00:00,305.968,305.968,BID,0.0,86.31
2018-02-28 19:00:00,378.573,378.573,BID,0.0,93.56
2018-02-28 20:00:00,382.472,382.472,BID,0.0,105.54000000000002
2018-02-28 21:00:00,347.33500000000004,347.33500000000004,BID,0.0,85.0
2018-02-28 22:00:00,284.463,284.463,BID,0.0,80.32
2018-02-28 23:00:00,198.71699999999998,198.71699999999998,BID,0.0,79.14
2018-03-01 00:00:00,151.465,151.465,BID,0.0,75.11
2018-03-01 01:00:00,310.651,310.651,BID,0.0,80.79
2018-03-01 02:00:00,278.265,278.265,BID,0.0,76.66000000000001
2018-03-01 03:00:00,260.29,260.29,BID,0.0,75.11
2018-03-01 04:00:00,253.73899999999998,253.73899999999998,BID,0.0,69.00000000000001
2018-03-01 05:00:00,268.822,268.822,BID,0.0,60.39999999999999
2018-03-01 06:00:00,296.603,296.603,BID,0.0,68.01
2018-03-01 07:00:00,316.80400000000003,316.80400000000003,BID,0.0,90.27999999999999
2018-03-01 08:00:00,360.525,360.525,BID,0.0,93.54000000000002
2018-03-01 09:00:00,478.915,478.915,BID,0.0,102.44
2018-03-01 10:00:00,513.991,513.991,BID,0.0,112.03
2018-03-01 11:00:00,516.76,516.76,BID,0.0,108.35
2018-03-01 12:00:00,511.413,511.413,BID,0.0,109.53999999999999
2018-03-01 13:00:00,459.623,459.623,BID,0.0,96.81
2018-03-01 14:00:00,447.75100000000003,447.75100000000003,BID,0.0,96.69
2018-03-01 15:00:00,458.132,458.132,BID,0.0,98.39
2018-03-01 16:00:00,453.557,453.557,BID,0.0,110.48
2018-03-01 17:00:00,444.186,444.186,BID,0.0,98.52
2018-03-01 18:00:00,436.641,436.641,BID,0.0,99.14
2018-03-01 19:00:00,473.493,473.493,BID,0.0,99.95
2018-03-01 20:00:00,491.246,491.246,BID,0.0,105.25
2018-03-01 21:00:00,454.028,454.028,BID,0.0,99.98000000000002
2018-03-01 22:00:00,394.601,394.601,BID,0.0,91.69
2018-03-01 23:00:00,310.426,310.426,BID,0.0,85.0
2018-03-02 00:00:00,259.206,259.206,BID,0.0,76.25999999999999
2018-03-02 01:00:00,313.056,313.056,BID,0.0,77.7
2018-03-02 02:00:00,272.814,272.814,BID,0.0,74.8
2018-03-02 03:00:00,263.146,263.146,BID,0.0,74.8
2018-03-02 04:00:00,257.546,257.546,BID,0.0,74.8
2018-03-02 05:00:00,268.05899999999997,268.05899999999997,BID,0.0,75.11
2018-03-02 06:00:00,314.274,314.274,BID,0.0,76.26
2018-03-02 07:00:00,327.794,327.794,BID,0.0,95.82000000000001
2018-03-02 08:00:00,376.06600000000003,376.06600000000003,BID,0.0,113.66999999999999
2018-03-02 09:00:00,503.092,503.092,BID,0.0,118.2
2018-03-02 10:00:00,531.0029999999999,531.0029999999999,BID,0.0,119.95000000000002
2018-03-02 11:00:00,533.708,533.708,BID,0.0,113.22
2018-03-02 12:00:00,533.896,533.896,BID,0.0,108.52000000000001
2018-03-02 13:00:00,466.322,466.322,BID,0.0,100.0
2018-03-02 14:00:00,450.16400000000004,450.16400000000004,BID,0.0,98.57999999999998
2018-03-02 15:00:00,434.666,434.666,BID,0.0,100.06
2018-03-02 16:00:00,427.062,427.062,BID,0.0,104.92
2018-03-02 17:00:00,415.916,415.916,BID,0.0,103.53
2018-03-02 18:00:00,415.57599999999996,415.57599999999996,BID,0.0,104.93
2018-03-02 19:00:00,456.235,456.235,BID,0.0,113.13
2018-03-02 20:00:00,471.935,471.935,BID,0.0,129.35
2018-03-02 21:00:00,435.28200000000004,435.28200000000004,BID,0.0,107.50999999999999
2018-03-02 22:00:00,373.165,373.165,BID,0.0,97.25999999999999
2018-03-02 23:00:00,299.734,299.734,BID,0.0,82.37000000000002
2018-03-03 00:00:00,244.517,244.517,BID,0.0,75.00000000000001
2018-03-03 01:00:00,301.972,301.972,BID,0.0,74.8
2018-03-03 02:00:00,261.38,261.38,BID,0.0,59.03000000000001
2018-03-03 03:00:00,243.056,243.056,BID,0.0,51.39999999999999
2018-03-03 04:00:00,236.49599999999998,236.49599999999998,BID,0.0,51.4
2018-03-03 05:00:00,240.351,240.351,BID,0.0,51.620000000000005
2018-03-03 06:00:00,255.071,255.071,BID,0.0,59.34
2018-03-03 07:00:00,210.10700000000003,210.10700000000003,BID,0.0,74.8
2018-03-03 08:00:00,195.38600000000002,195.38600000000002,BID,0.0,74.8
2018-03-03 09:00:00,261.613,261.613,BID,0.0,75.67999999999999
2018-03-03 10:00:00,287.668,287.668,BID,0.0,74.79999999999998
2018-03-03 11:00:00,287.682,287.682,BID,0.0,72.46
2018-03-03 12:00:00,263.659,263.659,BID,0.0,72.38
2018-03-03 13:00:00,202.798,202.798,BID,0.0,69.93
2018-03-03 14:00:00,186.891,186.891,BID,0.0,65.00000000000001
2018-03-03 15:00:00,172.906,172.906,BID,0.0,63.089999999999996
2018-03-03 16:00:00,170.756,170.756,BID,0.0,65.26
2018-03-03 17:00:00,170.331,170.331,BID,0.0,65.34
2018-03-03 18:00:00,171.843,171.843,BID,0.0,71.77
2018-03-03 19:00:00,251.815,251.815,BID,0.0,76.46999999999998
2018-03-03 20:00:00,305.053,305.053,BID,0.0,76.73
2018-03-03 21:00:00,266.80199999999996,266.80199999999996,BID,0.0,76.36000000000001
2018-03-03 22:00:00,223.413,223.413,BID,0.0,71.89
2018-03-03 23:00:00,173.737,173.737,BID,0.0,65.95000000000002
2018-03-04 00:00:00,151.448,151.448,BID,0.0,51.4
2018-03-04 01:00:00,192.82399999999998,192.82399999999998,BID,0.0,50.0
2018-03-04 02:00:00,163.131,163.131,BID,0.0,45.94
2018-03-04 03:00:00,188.26600000000002,188.26600000000002,BID,8.1267993158616,44.39999999999999
2018-03-04 04:00:00,149.808,149.808,BID,0.0,45.10000000000001
2018-03-04 05:00:00,147.745,147.745,BID,0.0,46.41
2018-03-04 06:00:00,155.118,155.118,BID,0.0,47.31
2018-03-04 07:00:00,147.489,147.489,BID,0.0,49.52
2018-03-04 08:00:00,75.479,75.479,BID,0.0,49.900000000000006
2018-03-04 09:00:00,145.891,145.891,BID,0.0,50.6
2018-03-04 10:00:00,140.499,140.499,BID,0.0,51.79999999999999
2018-03-04 11:00:00,127.169,127.169,BID,0.0,51.53
2018-03-04 12:00:00,126.23,126.23,BID,0.0,51.18999999999999
2018-03-04 13:00:00,122.362,122.362,BID,0.0,50.88
2018-03-04 14:00:00,119.322,119.322,BID,0.0,49.29
2018-03-04 15:00:00,156.002,156.002,BID,9.807566569659363,43.91
2018-03-04 16:00:00,121.214,121.214,BID,0.0,49.4
2018-03-04 17:00:00,115.557,115.557,BID,0.0,52.53
2018-03-04 18:00:00,79.152,79.152,BID,0.0,54.879999999999995
2018-03-04 19:00:00,177.628,177.628,BID,0.0,70.57
2018-03-04 20:00:00,263.244,263.244,BID,0.0,75.35999999999999
2018-03-04 21:00:00,247.20800000000003,247.20800000000003,BID,0.0,75.08
2018-03-04 22:00:00,214.359,214.359,BID,0.0,65.0
2018-03-04 23:00:00,168.538,168.538,BID,0.0,56.60000000000001
2018-03-05 00:00:00,150.894,150.894,BID,0.0,53.12
2018-03-05 01:00:00,180.743,180.743,BID,0.0,46.82
2018-03-05 02:00:00,190.639,190.639,BID,8.025640084138082,43.74999999999999
2018-03-05 03:00:00,181.817,181.817,BID,8.415054697855537,42.97
2018-03-05 04:00:00,183.346,183.346,BID,8.344877990247946,42.93
2018-03-05 05:00:00,200.654,200.654,BID,7.625066034068595,43.75000000000001
2018-03-05 06:00:00,215.951,215.951,BID,0.0,46.82
2018-03-05 07:00:00,256.899,256.899,BID,0.0,67.78999999999999
2018-03-05 08:00:00,298.075,298.075,BID,0.0,74.49
2018-03-05 09:00:00,426.611,426.611,BID,0.0,93.03999999999999
2018-03-05 10:00:00,460.48199999999997,460.48199999999997,BID,0.0,92.77
2018-03-05 11:00:00,457.482,457.482,BID,0.0,89.31
2018-03-05 12:00:00,450.699,450.699,BID,0.0,86.56
2018-03-05 13:00:00,408.645,408.645,BID,0.0,77.71
2018-03-05 14:00:00,398.967,398.967,BID,0.0,77.71
2018-03-05 15:00:00,407.08500000000004,407.08500000000004,BID,0.0,79.05
2018-03-05 16:00:00,413.01099999999997,413.01099999999997,BID,0.0,82.32
2018-03-05 17:00:00,404.16700000000003,404.16700000000003,BID,0.0,89.15
2018-03-05 18:00:00,395.14500000000004,395.14500000000004,BID,0.0,80.92
2018-03-05 19:00:00,445.07899999999995,445.07899999999995,BID,0.0,93.61000000000001
2018-03-05 20:00:00,466.335,466.335,BID,0.0,89.1
2018-03-05 21:00:00,438.578,438.578,BID,0.0,76.27
2018-03-05 22:00:00,377.607,377.607,BID,0.0,74.77
2018-03-05 23:00:00,285.49899999999997,285.49899999999997,BID,0.0,72.90000000000002
2018-03-06 00:00:00,244.93699999999998,244.93699999999998,BID,0.0,66.25
2018-03-06 01:00:00,284.201,284.201,BID,0.0,47.88
2018-03-06 02:00:00,299.114,299.114,BID,5.115106614869248,44.0
2018-03-06 03:00:00,281.152,281.152,BID,5.44189619849761,43.0
2018-03-06 04:00:00,280.569,280.569,BID,5.453204024678421,42.96999999999999
2018-03-06 05:00:00,286.891,286.891,BID,5.333035891680115,42.97
2018-03-06 06:00:00,292.713,292.713,BID,0.0,46.29
2018-03-06 07:00:00,319.056,319.056,BID,0.0,53.48
2018-03-06 08:00:00,347.26,347.26,BID,0.0,61.68000000000001
2018-03-06 09:00:00,454.031,454.031,BID,0.0,73.11
2018-03-06 10:00:00,484.82099999999997,484.82099999999997,BID,0.0,69.43
2018-03-06 11:00:00,484.34000000000003,484.34000000000003,BID,0.0,64.29
2018-03-06 12:00:00,469.65500000000003,469.65500000000003,BID,0.0,61.629999999999995
2018-03-06 13:00:00,430.70000000000005,430.70000000000005,BID,0.0,55.18999999999999
2018-03-06 14:00:00,414.911,414.911,BID,0.0,55.39000000000001
2018-03-06 15:00:00,425.269,425.269,BID,0.0,59.550000000000004
2018-03-06 16:00:00,426.701,426.701,BID,0.0,60.78
2018-03-06 17:00:00,413.47700000000003,413.47700000000003,BID,0.0,63.81999999999999
2018-03-06 18:00:00,396.82,396.82,BID,0.0,63.24999999999999
2018-03-06 19:00:00,446.985,446.985,BID,0.0,73.87
2018-03-06 20:00:00,469.902,469.902,BID,0.0,73.90000000000002
2018-03-06 21:00:00,440.32399999999996,440.32399999999996,BID,0.0,68.6
2018-03-06 22:00:00,379.034,379.034,BID,0.0,55.96
2018-03-06 23:00:00,288.81,288.81,BID,0.0,53.48
2018-03-07 00:00:00,246.682,246.682,BID,0.0,50.99
2018-03-07 01:00:00,310.698,310.698,BID,0.0,43.91
2018-03-07 02:00:00,271.479,271.479,BID,0.0,39.12
2018-03-07 03:00:00,257.87,257.87,BID,0.0,39.0
2018-03-07 04:00:00,259.961,259.961,BID,0.0,39.0
2018-03-07 05:00:00,266.578,266.578,BID,0.0,39.11
2018-03-07 06:00:00,305.19,305.19,BID,0.0,42.97
2018-03-07 07:00:00,321.07,321.07,BID,0.0,49.9
2018-03-07 08:00:00,361.803,361.803,BID,0.0,56.1
2018-03-07 09:00:00,475.127,475.127,BID,0.0,62.06
2018-03-07 10:00:00,500.829,500.829,BID,0.0,58.96
2018-03-07 11:00:00,495.587,495.587,BID,0.0,52.31
2018-03-07 12:00:00,483.461,483.461,BID,0.0,52.839999999999996
2018-03-07 13:00:00,429.75,429.75,BID,0.0,47.99000000000001
2018-03-07 14:00:00,420.762,420.762,BID,0.0,48.21
2018-03-07 15:00:00,417.44100000000003,417.44100000000003,BID,0.0,50.75
2018-03-07 16:00:00,416.15500000000003,416.15500000000003,BID,0.0,53.6
2018-03-07 17:00:00,407.93699999999995,407.93699999999995,BID,0.0,55.35000000000001
2018-03-07 18:00:00,394.918,394.918,BID,0.0,57.1
2018-03-07 19:00:00,464.982,464.982,BID,0.0,71.02999999999999
2018-03-07 20:00:00,490.62600000000003,490.62600000000003,BID,0.0,72.03999999999999
2018-03-07 21:00:00,454.657,454.657,BID,0.0,58.67
2018-03-07 22:00:00,391.479,391.479,BID,0.0,53.94
2018-03-07 23:00:00,308.079,308.079,BID,0.0,50.0
2018-03-08 00:00:00,261.176,261.176,BID,0.0,46.60000000000001
2018-03-08 01:00:00,304.526,304.526,BID,0.0,42.56
2018-03-08 02:00:00,278.803,278.803,BID,0.0,41.10000000000001
2018-03-08 03:00:00,262.069,262.069,BID,0.0,37.96
2018-03-08 04:00:00,288.402,288.402,BID,4.479857976019584,37.87650473991165
2018-03-08 05:00:00,286.364,286.364,BID,4.511740302551997,37.31187300079619
2018-03-08 06:00:00,279.549,279.549,BID,0.0,42.88
2018-03-08 07:00:00,296.444,296.444,BID,0.0,50.58
2018-03-08 08:00:00,330.002,330.002,BID,0.0,54.0
2018-03-08 09:00:00,442.317,442.317,BID,0.0,55.54
2018-03-08 10:00:00,468.901,468.901,BID,0.0,52.72999999999999
2018-03-08 11:00:00,462.338,462.338,BID,0.0,49.73
2018-03-08 12:00:00,450.27099999999996,450.27099999999996,BID,0.0,48.03
2018-03-08 13:00:00,404.075,404.075,BID,0.0,45.78000000000001
2018-03-08 14:00:00,393.09499999999997,393.09499999999997,BID,0.0,46.37
2018-03-08 15:00:00,404.188,404.188,BID,0.0,51.36
2018-03-08 16:00:00,401.382,401.382,BID,0.0,55.24
2018-03-08 17:00:00,389.369,389.369,BID,0.0,55.38999999999999
2018-03-08 18:00:00,377.246,377.246,BID,0.0,62.39000000000001
2018-03-08 19:00:00,441.279,441.279,BID,0.0,76.41
2018-03-08 20:00:00,470.981,470.981,BID,0.0,76.63
2018-03-08 21:00:00,439.928,439.928,BID,0.0,63.62
2018-03-08 22:00:00,372.769,372.769,BID,0.0,56.83
2018-03-08 23:00:00,290.33,290.33,BID,0.0,53.86000000000001
2018-03-09 00:00:00,247.978,247.978,BID,0.0,49.260000000000005
2018-03-09 01:00:00,295.012,295.012,BID,0.0,46.5
2018-03-09 02:00:00,255.34199999999998,255.34199999999998,BID,0.0,43.85999999999999
2018-03-09 03:00:00,255.256,255.256,BID,0.0,42.97
2018-03-09 04:00:00,241.857,241.857,BID,0.0,42.5
2018-03-09 05:00:00,262.877,262.877,BID,0.0,42.46
2018-03-09 06:00:00,301.0,301.0,BID,0.0,44.76
2018-03-09 07:00:00,310.187,310.187,BID,0.0,52.1
2018-03-09 08:00:00,344.494,344.494,BID,0.0,55.540000000000006
2018-03-09 09:00:00,460.80199999999996,460.80199999999996,BID,0.0,56.94
2018-03-09 10:00:00,493.49399999999997,493.49399999999997,BID,0.0,55.33
2018-03-09 11:00:00,481.951,481.951,BID,0.0,52.239999999999995
2018-03-09 12:00:00,488.811,488.811,BID,0.0,50.9
2018-03-09 13:00:00,427.816,427.816,BID,0.0,48.67
2018-03-09 14:00:00,414.008,414.008,BID,0.0,49.34000000000001
2018-03-09 15:00:00,402.326,402.326,BID,0.0,51.64999999999999
2018-03-09 16:00:00,396.26399999999995,396.26399999999995,BID,0.0,53.0
2018-03-09 17:00:00,380.619,380.619,BID,0.0,55.79
2018-03-09 18:00:00,367.838,367.838,BID,0.0,57.959999999999994
2018-03-09 19:00:00,427.839,427.839,BID,0.0,74.81
2018-03-09 20:00:00,450.36899999999997,450.36899999999997,BID,0.0,75.08
2018-03-09 21:00:00,419.285,419.285,BID,0.0,57.02
2018-03-09 22:00:00,353.64799999999997,353.64799999999997,BID,0.0,55.9
2018-03-09 23:00:00,282.202,282.202,BID,0.0,52.760000000000005
2018-03-10 00:00:00,231.943,231.943,BID,0.0,51.14
2018-03-10 01:00:00,292.19,292.19,BID,0.0,49.00000000000001
2018-03-10 02:00:00,252.939,252.939,BID,0.0,45.24
2018-03-10 03:00:00,235.383,235.383,BID,0.0,43.78
2018-03-10 04:00:00,228.327,228.327,BID,0.0,43.26
2018-03-10 05:00:00,229.631,229.631,BID,0.0,42.64999999999999
2018-03-10 06:00:00,239.86999999999998,239.86999999999998,BID,0.0,43.81
2018-03-10 07:00:00,188.126,188.126,BID,0.0,45.239999999999995
2018-03-10 08:00:00,158.445,158.445,BID,0.0,47.52
2018-03-10 09:00:00,213.956,213.956,BID,0.0,50.85
2018-03-10 10:00:00,241.557,241.557,BID,0.0,54.01
2018-03-10 11:00:00,243.663,243.663,BID,0.0,54.63
2018-03-10 12:00:00,224.825,224.825,BID,0.0,50.50000000000001
2018-03-10 13:00:00,178.564,178.564,BID,0.0,47.41
2018-03-10 14:00:00,161.696,161.696,BID,0.0,44.53999999999999
2018-03-10 15:00:00,148.227,148.227,BID,0.0,44.599999999999994
2018-03-10 16:00:00,137.151,137.151,BID,0.0,45.71
2018-03-10 17:00:00,128.806,128.806,BID,0.0,48.49
2018-03-10 18:00:00,117.321,117.321,BID,0.0,50.82
2018-03-10 19:00:00,212.748,212.748,BID,0.0,56.85
2018-03-10 20:00:00,285.522,285.522,BID,0.0,64.71
2018-03-10 21:00:00,249.15900000000002,249.15900000000002,BID,0.0,55.1
2018-03-10 22:00:00,205.444,205.444,BID,0.0,50.68000000000001
2018-03-10 23:00:00,161.451,161.451,BID,0.0,46.440000000000005
2018-03-11 00:00:00,142.389,142.389,BID,0.0,42.99999999999999
2018-03-11 01:00:00,187.933,187.933,BID,0.0,41.57
2018-03-11 02:00:00,157.983,157.983,BID,0.0,40.0
2018-03-11 03:00:00,182.974,182.974,BID,6.503656257173151,34.940000000000005
2018-03-11 04:00:00,180.08800000000002,180.08800000000002,BID,6.607880591710718,31.509999999999998
2018-03-11 05:00:00,180.62199999999999,173.924,BID,6.588344719912303,34.99999999999999
2018-03-11 06:00:00,150.506,150.506,BID,0.0,40.68000000000001
2018-03-11 07:00:00,113.80799999999999,113.80799999999999,BID,0.0,39.25
2018-03-11 08:00:00,62.263999999999996,62.263999999999996,BID,0.0,40.68
2018-03-11 09:00:00,135.105,135.105,BID,0.0,44.86000000000001
2018-03-11 10:00:00,127.173,127.173,BID,0.0,49.99999999999999
2018-03-11 11:00:00,112.319,112.319,BID,0.0,69.96
2018-03-11 12:00:00,108.702,108.702,BID,0.0,89.62
2018-03-11 13:00:00,107.812,107.812,BID,0.0,91.22
2018-03-11 14:00:00,108.25800000000001,108.25800000000001,BID,0.0,46.93
2018-03-11 15:00:00,108.925,108.925,BID,0.0,35.28
2018-03-11 16:00:00,108.717,108.717,BID,0.0,40.16
2018-03-11 17:00:00,101.834,101.834,BID,0.0,49.18999999999999
2018-03-11 18:00:00,59.543,59.543,BID,0.0,54.43
2018-03-11 19:00:00,136.29600000000002,136.29600000000002,BID,0.0,74.18
2018-03-11 20:00:00,255.789,255.789,BID,0.0,74.49
2018-03-11 21:00:00,238.941,238.941,BID,0.0,56.949999999999996
2018-03-11 22:00:00,206.791,206.791,BID,0.0,52.42
2018-03-11 23:00:00,161.359,161.359,BID,0.0,46.62
2018-03-12 00:00:00,143.172,143.172,BID,0.0,40.68
2018-03-12 01:00:00,34.0,34.0,BID,35.0,32.1
2018-03-12 02:00:00,34.0,34.0,BID,35.0,28.46
2018-03-12 03:00:00,34.0,34.0,BID,35.0,19.8
2018-03-12 04:00:00,34.0,34.0,BID,35.0,12.0
2018-03-12 05:00:00,34.0,34.0,BID,35.0,19.34
2018-03-12 06:00:00,68.29599999999999,68.29599999999999,BID,17.424153683963922,30.000000000000004
2018-03-12 07:00:00,75.912,75.912,BID,0.0,44.68999999999999
2018-03-12 08:00:00,119.95,119.95,BID,0.0,50.58
2018-03-12 09:00:00,232.922,232.922,BID,0.0,52.85
2018-03-12 10:00:00,256.01,256.01,BID,0.0,49.44
2018-03-12 11:00:00,250.673,250.673,BID,0.0,48.550000000000004
2018-03-12 12:00:00,239.275,239.275,BID,0.0,46.42
2018-03-12 13:00:00,195.93,195.93,BID,0.0,43.27
2018-03-12 14:00:00,190.175,190.175,BID,0.0,42.52
2018-03-12 15:00:00,196.725,196.725,BID,0.0,46.68
2018-03-12 16:00:00,197.124,197.124,BID,0.0,48.3
2018-03-12 17:00:00,190.023,190.023,BID,0.0,49.22999999999999
2018-03-12 18:00:00,175.571,175.571,BID,0.0,51.25
2018-03-12 19:00:00,245.34199999999998,245.34199999999998,BID,0.0,55.99999999999999
2018-03-12 20:00:00,287.788,287.788,BID,0.0,62.41
2018-03-12 21:00:00,260.276,260.276,BID,0.0,56.09
2018-03-12 22:00:00,200.483,200.483,BID,0.0,50.46
2018-03-12 23:00:00,111.687,111.687,BID,0.0,45.56
2018-03-13 00:00:00,67.56,67.56,BID,0.0,40.5
2018-03-13 01:00:00,106.662,106.662,BID,0.0,40.67999999999999
2018-03-13 02:00:00,90.539,90.539,BID,0.0,32.9
2018-03-13 03:00:00,107.467,107.467,BID,9.491285697004662,28.860000000000003
2018-03-13 04:00:00,103.425,103.425,BID,9.862218999274837,27.0
2018-03-13 05:00:00,111.687,111.687,BID,9.132665395256387,29.49
2018-03-13 06:00:00,113.289,113.289,BID,0.0,40.3
2018-03-13 07:00:00,132.869,132.869,BID,0.0,50.739999999999995
2018-03-13 08:00:00,158.802,158.802,BID,0.0,59.0
2018-03-13 09:00:00,260.836,260.836,BID,0.0,66.1
2018-03-13 10:00:00,287.453,287.453,BID,0.0,57.9
2018-03-13 11:00:00,281.741,281.741,BID,0.0,50.72
2018-03-13 12:00:00,274.464,274.464,BID,0.0,44.81
2018-03-13 13:00:00,224.766,224.766,BID,0.0,42.75000000000001
2018-03-13 14:00:00,218.592,218.592,BID,0.0,43.27
2018-03-13 15:00:00,218.261,218.261,BID,0.0,46.60999999999999
2018-03-13 16:00:00,220.059,220.059,BID,0.0,51.74999999999999
2018-03-13 17:00:00,207.847,207.847,BID,0.0,59.03
2018-03-13 18:00:00,189.608,189.608,BID,0.0,66.5
2018-03-13 19:00:00,254.924,254.924,BID,0.0,78.93999999999998
2018-03-13 20:00:00,296.01099999999997,296.01099999999997,BID,0.0,92.77
2018-03-13 21:00:00,263.442,263.442,BID,0.0,74.72
2018-03-13 22:00:00,200.50900000000001,200.50900000000001,BID,0.0,68.00999999999999
2018-03-13 23:00:00,113.398,113.398,BID,0.0,62.44
2018-03-14 00:00:00,62.874,62.874,BID,0.0,51.46000000000001
2018-03-14 01:00:00,131.905,131.905,BID,0.0,43.92
2018-03-14 02:00:00,92.401,92.401,BID,0.0,40.49
2018-03-14 03:00:00,83.228,83.228,BID,0.0,37.02
2018-03-14 04:00:00,75.258,75.258,BID,0.0,35.56
2018-03-14 05:00:00,89.134,89.134,BID,0.0,35.56
2018-03-14 06:00:00,126.241,126.241,BID,0.0,41.0
2018-03-14 07:00:00,107.647,107.647,BID,0.0,49.0
2018-03-14 08:00:00,160.749,160.749,BID,0.0,63.70000000000001
2018-03-14 09:00:00,270.403,270.403,BID,0.0,67.49
2018-03-14 10:00:00,294.456,294.456,BID,0.0,60.089999999999996
2018-03-14 11:00:00,292.71,292.71,BID,0.0,53.56
2018-03-14 12:00:00,276.442,276.442,BID,0.0,49.07
2018-03-14 13:00:00,238.652,238.652,BID,0.0,46.2
2018-03-14 14:00:00,223.871,223.871,BID,0.0,45.60999999999999
2018-03-14 15:00:00,225.516,225.516,BID,0.0,47.82
2018-03-14 16:00:00,218.692,218.692,BID,0.0,50.96
2018-03-14 17:00:00,207.615,207.615,BID,0.0,56.61
2018-03-14 18:00:00,192.624,192.624,BID,0.0,65.93
2018-03-14 19:00:00,230.56,230.56,BID,0.0,74.84
2018-03-14 20:00:00,294.22700000000003,294.22700000000003,BID,0.0,76.6
2018-03-14 21:00:00,260.624,260.624,BID,0.0,73.76
2018-03-14 22:00:00,200.695,200.695,BID,0.0,64.21
2018-03-14 23:00:00,119.23,119.23,BID,0.0,57.03
2018-03-15 00:00:00,69.074,69.074,BID,0.0,49.17
2018-03-15 01:00:00,128.72299999999998,128.72299999999998,BID,0.0,47.2
2018-03-15 02:00:00,99.984,99.984,BID,0.0,44.92
2018-03-15 03:00:00,84.83,84.83,BID,0.0,43.68
2018-03-15 04:00:00,74.088,74.088,BID,0.0,42.26
2018-03-15 05:00:00,83.943,83.943,BID,0.0,41.42
2018-03-15 06:00:00,108.46600000000001,108.46600000000001,BID,0.0,45.0
2018-03-15 07:00:00,90.464,90.464,BID,0.0,59.41
2018-03-15 08:00:00,143.377,143.377,BID,0.0,66.69999999999999
