,y,y_hat
245,[316.17641667],283.4682019774013
246,[526.80716667],520.989228813559
247,[568.72895833],587.187043079096
248,[564.49858333],594.8072669491524
249,[545.6025],546.1889350282481
250,[296.80908333],256.9531737288137
251,[390.73279167],364.66876906779663
252,[316.39],281.7984519774011
253,[531.52691667],526.6707867231634
254,[576.55266667],597.622033898305
255,[588.78866667],623.6766553672318
256,[584.602625],593.2299865819208
257,[591.452875],594.4880275423731
258,[428.08608333],408.21666525423706
259,[336.56158333],303.79831214689256
260,[553.90283333],551.7488841807907
261,[598.19295833],620.786009180791
262,[586.351],620.446774011299
263,[573.05129167],577.8923029661019
264,[533.74741667],527.8526426553667
265,[379.63883333],352.27854519774
266,[309.18395833],273.8151560734462
267,[297.455875],262.15760381355943
268,[355.43791667],347.08356073446333
269,[439.35304167],454.788052966102
270,[410.27125],392.6152387005647
271,[434.02795833],416.12346115819196
272,[347.86283333],344.0760480225988
273,[174.44454167],120.8629992937853
274,[463.36870833],446.22136370056523
275,[579.6405],595.7360932203387
276,[614.81029167],647.60076059322
277,[588.37520833],589.8582196327685
278,[506.83179167],491.8157182203392
279,[456.02533333],431.44316949152545
280,[451.15120833],427.6131970338984
281,[350.42754167],310.6072874293784
282,[350.04704167],333.6636348870056
283,[380.749875],379.3284399717513
284,[334.8195],295.76780508474565
285,[371.028625],333.20774929378535
286,[199.295375],137.58136370056502
287,[124.16054167],52.31091454802261
288,[282.92045833],233.22311370056497
289,[313.878125],289.405882062147
290,[314.336625],301.4761447740112
291,[301.74966667],257.67545762711876
292,[302.6235],252.50099717514138
293,[172.0615],104.67070338983055
294,[104.61245833],31.404288841807954
295,[288.58016667],238.88480597414687
296,[324.22070833],301.4989060734467
297,[304.39208333],290.211038135593
298,[296.23070833],250.9574540960451
299,[296.71108333],246.4315579096044
300,[166.06041667],96.05198728813559
301,[95.07866667],17.92045197740117
302,[273.04691667],233.33789971751418
303,[301.41004167],288.3734427966103
304,[294.37795833],291.42223516949144
305,[781.420625],815.9444837570621
306,[800.50891667],831.9367076271182
307,[633.64383333],643.0194604519774
308,[553.3725],554.4260593220338
309,[282.73470833],280.8263185028249
310,[298.53879167],286.0379103107346
311,[305.199875],303.6825699152544
312,[297.51854167],265.7885925141244
313,[290.01754167],251.16532132768367
314,[117.645625],53.761822740112976
315,[64.83078261],-5.6467553426676
316,[251.40604167],205.2979964689267
317,[287.83254167],268.8151122881354
318,[287.98341667],281.39654661016976
319,[281.50183333],244.566104519774
320,[279.80125],236.62951063537741
321,[107.0895],42.10488983050851
322,[49.23261905],-21.793641646489093
323,[242.55729167],203.07388488700573
324,[287.23916667],274.71039830508465
325,[276.42741667],271.98585169491497
326,[270.51429167],266.8611956214689
327,[287.33191667],278.09720480226014
328,[108.03185714],63.10695076674733
329,[58.30565217],10.581503316138544
330,[249.503375],224.48309251412437
331,[288.15425],280.05817090395476
332,[284.79404167],299.75668573446325
333,[389.24695833],379.19655155367235
334,[391.654875],366.1652987288137
335,[232.72095833],180.9122351694916
336,[153.98679167],95.08666694288839
337,[337.26708333],314.2752584745765
338,[377.56970833],366.93165748587563
339,[381.38004167],371.91954443702366
340,[366.49183333],368.6700423728815
341,[365.053125],367.0878481638415
342,[206.956],183.39072881355932
343,[143.172125],117.18604025423735
344,[158.63891667],129.84031214689267
345,[187.67545833],186.09987641242947
346,[186.48975],194.94116807909612
347,[179.59829167],165.58850635593217
348,[169.13433333],149.5080564971751
349,[58.27192857],23.551291767554495
350,[52.28675],18.461269774011306
351,[183.74695652],167.62810316875454
352,[225.10579167],232.2982379943504
353,[227.34025],243.98130649717518
354,[222.06275],213.0434392655367
355,[220.60395833],206.554229519774
356,[76.1326],45.182161581920894
357,[34.36683333],-1.1401327683615676
358,[175.91169565],159.53211766150824
359,[210.37758333],216.3866906779662
360,[193.39479167],206.72579166666662
361,[193.28495833],182.46977754237278
362,[170.52641667],152.77948446327682
363,[60.83490909],29.168054956343113
364,[275.31991304],206.69608769344137
365,[136.234],46.16282485875713
366,[122.68133333],53.39828248587574
367,[144.07],88.57136662091395
368,[142.637],123.64070056497172
369,[108.122],82.30277401129939
370,[26.097],-11.747457627118656
371,[72.24094118],41.69482585576601
372,[116.82225],93.33814265536721
373,[173.5999375],181.18696292372886
374,[154.56711765],166.7347562963283
375,[123.74527778],106.43534369114874
376,[122.32838889],99.887147834275
377,[24.749],-10.943802259887004
378,[38.89264706],5.996486208042555
379,[112.85331579],90.21630776092778
380,[135.46061111],139.30754143126182
381,[126.00333333],136.41292171105732
382,[126.43938889],110.69458851224105
383,[109.9035],85.85798587570628
384,[11.613],-24.294045923568323
385,[45.672875],15.185903248587605
386,[98.907],73.35785875706219
387,[109.09015789],109.23365630177133
388,[34.],30.704318349299925
389,[121.1935625],103.79562182203394
390,[95.31288889],69.16490772128054
391,[16.556],-19.815259887005645
392,[39.84066667],-7.536457627118639
393,[44.424],-2.6581525423728554
394,[298.26695652],307.15454949643834
395,[523.86941667],574.0229929378531
396,[568.01958333],599.3080579096046
397,[536.26608333],557.7842358757065
398,[399.88429167],402.3933425141244
399,[306.36625],298.21363531340415
400,[206.35747826],184.8394244657331
401,[198.8215],197.71851694915242
402,[206.6995],215.31338135593208
403,[206.36920833],212.8411217816729
404,[182.15591667],181.40750423728818
405,[166.31545833],163.57996115819205
406,[88.55695455],76.21236639999402
407,[186.5695],188.9335903954802
408,[177.52795833],193.6982674535916
409,[194.65841667],213.96304943502832
410,[188.28583333],188.90127425693936
411,[182.03608333],176.19612288135588
412,[159.636625],150.45647245762703
413,[86.66436364],68.30526040061636
414,[193.23913636],189.5286520287623
415,[190.30808333],205.78950480225987
416,[186.57275],207.2108403954803
417,[184.72845833],185.92395157823634
418,[199.12945833],197.60428884180783
419,[168.0505],164.6139858757062
420,[111.55847826],100.47692164087444
421,[212.3753913],218.0498285433554
422,[217.956125],239.26069664869044
423,[217.448],209.6009759290672
424,[204.78808333],214.08355225988694
425,[579.6975],641.6657937853104
426,[366.301125],396.4341588983054
427,[358.20066667],387.4296384180789
428,[163.533625],171.0470741262454
429,[356.11579167],400.86410240112997
430,[344.25883333],381.1426153207044
431,[192.89558333],203.21062709279715
432,[175.660625],175.9400402542374
433,[121.1073],116.57037557328019
434,[60.61570588],52.0557639304309
435,[259.31975],277.89484981167595
436,[293.50291667],329.9441257062148
437,[286.58],320.1647258225322
438,[282.35995833],305.3439098647039
439,[151.54925],153.7307603578153
440,[114.53454167],112.97945127118646
441,[97.23004348],93.26945427004011
442,[140.53495833],144.68837641242945
443,[169.33379167],190.71966172316385
444,[183.689125],202.4032032638219
445,[181.03104167],192.16650494350282
446,[153.12754167],159.09871234760627
447,[140.272],154.68176271186445
448,[96.54758333],93.20575564971749
449,[118.44741667],121.58430178907726
450,[146.51166667],164.13277401129935
451,[166.07283333],183.18905932203384
452,[161.22058333],177.0574081920905
453,[188.20779167],173.2845150761484
454,[124.90316667],70.80604802259887
455,[489.96141667],479.3772584745762
456,[587.364125],594.292673022599
457,[594.82641667],621.2592471751412
458,[620.72325],663.3479279661013
459,[598.48570833],651.6556378346849
460,[621.83358333],679.1911539548021
461,[596.61341667],649.4831002824855
462,[514.15020833],555.8832252824858
463,[620.93079167],680.4256899717511
464,[632.84625],696.104662429379
465,[637.53075],711.9678748073957
466,[646.09433333],708.4027853107344
467,[631.97108333],693.5904901129949
468,[609.09775],665.2929138418077
469,[525.63308333],571.3750833333336
470,[618.57891667],677.771165254237
471,[637.66354167],702.4807669792016
472,[639.57229167],714.5428581792497
473,[645.75908333],707.11772021058
474,[637.52825],698.16827259887
475,[612.39629167],670.1350769774014
476,[525.17158333],571.3333629943503
477,[626.411375],684.3479204968346
478,[622.53641667],684.161625706215
479,[621.91879167],691.1201900945713
480,[609.00829167],662.7890239191844
481,[618.493625],672.8037944915258
482,[605.24691667],657.8298206214691
483,[531.10308333],575.3491850282488
484,[602.51341667],605.6071002824856
485,[619.55429167],653.8937040960449
486,[805.27520833],865.8954851694916
487,[833.13779167],923.9315769774008
488,[782.94045833],840.8149894067798
489,[620.27554167],657.7015360169488
490,[572.47320833],623.9413608757063
491,[351.16908333],374.96684039548023
492,[343.65166667],373.8271740112996
493,[319.63175],354.75256954137603
494,[371.54666667],386.7638757062146
495,[279.54875],277.6566596045196
496,[343.45854167],351.17088629943504
497,[223.65029167],215.68965889830505
498,[490.70720833],536.6947281073444
499,[527.671625],583.6902125706209
500,[475.55566667],526.8540562515353
501,[579.75025],639.3048658192091
502,[582.99429167],639.0838509887006
503,[528.40566667],575.1468926553672
504,[489.41066667],531.2248531073445
505,[592.33625],651.8899731638419
506,[631.215875],697.7845360169488
507,[634.07791667],706.9633855932202
508,[636.374],706.6013333333331
509,[678.27069565],750.3736148366494
510,[539.91920833],590.6102422316386
511,[509.792875],557.0569145480231
512,[676.63283333],742.8599576271182
513,[721.94408333],802.8987838983053
514,[701.843125],730.5728481638422
515,[743.06833333],764.1807683615824
516,[665.29529167],674.8503933615815
517,[511.56429167],496.76307697740094
518,[402.45883333],375.87891807909614
519,[533.307375],521.3038213276836
520,[592.167625],591.5648057909602
521,[586.42295833],596.2226532485873
522,[600.42416667],597.643607344633
523,[570.43958333],561.9776624293786
524,[475.55779167],453.5953566384183
525,[399.50691667],366.0713347457626
526,[525.69045833],511.2795261299433
527,[589.029125],586.3079555084752
528,[603.82191667],614.4237923728814
529,[612.58370833],611.7707987288137
530,[578.861],570.8877740112995
531,[490.53441667],470.32589124293764
532,[405.40170833],372.81087782485884
533,[557.77845833],546.9649272598873
534,[597.901875],595.9365303672316
535,[613.70683333],625.7116129943505
536,[586.97175],581.6240042372877
537,[621.625875],621.5024117231636
538,[498.80575],482.1124562146893
539,[429.00170833],404.594036016949
540,[571.03145833],564.5959103107348
541,[593.18220833],591.5463156779657
542,[594.41420833],602.9987676553671
543,[592.77191667],591.4510353107344
544,[563.95133333],556.411939444467
545,[487.96895833],444.9443820621468
546,[393.63354167],334.039745056497
547,[705.98458333],695.5498884180791
548,[771.52445833],792.032786016949
549,[773.73333333],801.0228418079092
550,[762.2615],818.0028446327683
551,[770.156625],827.9878057909605
552,[604.50666667],643.133774011299
553,[510.66820833],529.5321461864403
554,[719.766875],779.4574682203391
555,[766.85529167],824.2650204802256
556,[765.469625],838.9366532485877
557,[808.39933333],851.4762386238414
558,[765.08825],797.2803347457633
559,[609.21658333],627.3400974576275
560,[516.960125],508.44620974576276
561,[730.75479167],750.7901137005651
562,[779.67816667],813.7490141242934
563,[776.00070833],814.8603749999994
564,[768.30454167],792.164649011299
565,[766.474],784.8140847457624
566,[614.422125],611.7569329096049
567,[523.60266667],508.3116384180794
568,[719.07529167],724.608118244903
569,[767.73716667],798.6277372881358
570,[779.32816667],815.8753248587567
571,[776.20554167],789.706925847458
572,[774.90533333],782.0865197740114
573,[587.91629167],572.4685854519777
574,[528.82275],499.77250141242973
575,[753.42579167],765.3756899717511
576,[784.72020833],821.7582987288133
577,[767.513625],817.0125798022594
578,[631.336375],644.6284427966104
579,[762.29158333],785.3592387005652
580,[612.71995833],616.2856532485877
581,[557.083375],551.2066574858753
582,[757.90675],783.3260268361582
583,[800.43245833],844.4832605932203
584,[806.12470833],861.2593241525424
585,[797.42354167],834.2687055084748
586,[795.55579167],823.5594074858753
587,[639.73479167],644.604334039548
588,[567.08079167],560.9109046610168
589,[765.41675],790.712444915254
590,[812.21475],855.8324223163846
591,[813.96616667],869.3647372881356
592,[800.878375],833.8410755649719
593,[798.968625],826.231913135593
594,[639.72025],643.2474929378529
595,[559.85570833],556.1789623295927
596,[758.45483333],777.007912429379
597,[801.29154167],842.3065603788494
598,[809.57041667],861.1729533898309
599,[800.09325],831.1524759887008
600,[790.95216667],817.7684443147587
601,[651.16629167],658.8614894067797
602,[568.145625],564.8064668079095
603,[763.30558333],790.3366680790963
604,[809.64675],853.2640776836162
605,[802.24816667],857.6535395480226
606,[799.77933333],812.4972655367233
607,[788.37695833],790.6620430790962
608,[665.460625],650.7795798022602
609,[589.38633333],565.9456327683614
610,[788.2515],790.7050423728812
611,[834.238],865.3880112994353
612,[818.14845833],859.8406956214686
613,[810.43770833],822.7320586158188
614,[805.53916667],810.7844378531073
615,[538.15433333],507.33192090395505
616,[588.90566667],559.1438135593218
617,[790.29958333],793.7180692090393
618,[817.65683333],845.9199180790962
619,[824.0175],865.6523983050848
620,[813.102125],824.2678651129942
621,[803.98358333],807.279233050847
622,[670.40754167],656.0898241525423
623,[571.529125],544.8477125706213
624,[754.50870833],752.8862959039548
625,[809.40654167],835.8451066384182
626,[804.13308333],842.1711059322033
627,[793.52541667],803.620342826261
628,[783.76191667],785.934764124294
629,[643.72879167],625.3424357344633
630,[570.93233333],543.0986779661017
631,[692.02541667],680.7874618644067
632,[617.794125],621.8453566384184
633,[633.93520833],648.1877450564972
634,[718.45620833],713.7145699152546
635,[708.77779167],698.4805148305087
636,[623.237375],603.6744936440675
637,[555.87891667],545.6473968926549
638,[611.010375],590.4976687853106
639,[327.41954167],288.73473940677974
640,[402.26808333],381.2761793785312
641,[412.31870833],365.4593128531075
642,[411.14191667],358.3567584745763
643,[594.46229167],565.7623029661017
644,[519.68283333],482.02307627118637
645,[684.684375],669.6509625706213
646,[726.38954167],738.1393382768357
647,[724.42220833],745.7566377118645
648,[828.78095833],837.3727153954802
649,[674.907875],656.2899936440671
650,[596.60333333],567.1304067796609
651,[602.972375],576.137663135593
652,[774.50283333],771.1854378531074
653,[727.24729167],739.1153651129944
654,[740.86158333],765.4047528248584
655,[686.46745833],676.7064583333328
656,[712.49066667],700.4498700564976
657,[581.16533333],550.1951525423729
658,[515.20466667],476.57570621468903
659,[685.65016667],671.3719293785311
660,[712.78791667],721.1433912429379
661,[731.57],753.729237288136
662,[726.32729167],721.313286016949
663,[727.86816667],716.7795451977404
664,[603.322125],576.3491024011303
665,[533.93916667],497.89306179081143
666,[715.84404167],706.0090699152546
667,[694.09145833],697.9736052259885
668,[703.38141667],718.8383771186442
669,[696.92304167],684.5395218926557
670,[597.91566667],565.8719604519773
671,[464.06683333],416.05578422637245
672,[407.53941667],352.90913983050837
673,[575.999375],544.8753354519773
674,[603.96591667],612.8895211864407
675,[615.59016667],619.2084039548024
676,[605.25891667],580.1686567796613
677,[603.64241667],574.6235127118645
678,[471.02729167],423.1642125706215
679,[438.5465],387.75929661016926
680,[579.195625],548.7159018361577
681,[553.47433333],537.6189830508473
682,[562.42008333],561.1849590395474
683,[551.593125],524.0791475988705
684,[553.65733333],518.9794745762708
685,[415.21304167],362.47812076271185
686,[379.732],323.62441807909596
687,[554.139875],523.0046829096046
688,[593.85558333],587.0931144067795
689,[572.388625],572.586088276836
690,[557.86108333],539.6693093220339
691,[542.91179167],532.758254943503
692,[483.32108333],462.8988290960451
693,[386.2455],341.1999802259888
694,[586.30970833],569.7038665254241
695,[554.00891667],544.6220070621466
696,[564.767125],565.9723057909601
697,[565.51875],559.3503940677962
698,[689.01833333],738.0486779661013
699,[634.99229167],666.5481165254234
700,[489.28341667],499.71930932203395
701,[590.39070833],614.6956292372879
702,[623.35970833],627.2780021186444
703,[611.4805],623.9276412429376
704,[602.38941667],591.2307782485875
705,[598.07341667],580.6746200564971
706,[518.85825],490.98517090395467
707,[433.9115],380.36987853107325
708,[575.72429167],562.2756701977397
709,[611.37608333],613.3791680790962
710,[614.085375],615.5922219541065
711,[604.913375],581.9181942090398
712,[605.006125],588.4310515536729
713,[489.92875],455.9039590395482
714,[423.234875],387.5423213276834
715,[559.78666667],539.0810395480228
716,[617.948],622.9354802259882
717,[621.24475],635.6230663841809
718,[593.35920833],580.8451800847461
719,[586.98095833],569.9223877118645
720,[476.13520833],441.4999823446326
721,[421.32495833],379.96870974576285
722,[557.26116667],534.1280141242939
723,[595.87391667],594.8639901129947
724,[591.44808333],599.2459025423731
725,[581.09416667],562.8229971751415
726,[573.51933333],557.1705706214685
727,[452.949625],418.9927718926553
728,[367.484125],322.8144413841806
729,[730.01417391],747.9258359125519
730,[627.51820833],649.6811066384183
731,[616.79316667],645.166556497175
732,[602.575125],606.178616525424
733,[603.806375],603.7847422316379
734,[472.93754167],453.59481285310727
735,[395.51770833],367.07822245762696
736,[474.15004167],456.5917535310736
737,[510.57991667],515.9429844632768
738,[516.49416667],527.06334180791
739,[506.58108333],496.73504378531106
740,[506.37425],499.98779802259895
741,[370.95279167],344.99112500000007
742,[297.61795833],263.1806475988702
743,[465.08129167],453.0709809322032
744,[497.75170833],508.9433834938133
745,[497.214125],513.143904661017
746,[499.54795833],492.1456645480229
747,[495.11775],481.7295692090393
748,[366.41866667],338.4905367231638
749,[294.38283333],258.6569689265536
750,[331.779875],303.15181850282477
751,[475.501125],474.4407916666667
752,[478.85125],491.4079618644066
753,[367.33979167],337.64895550847444
754,[459.463625],446.6439244350283
755,[359.46025],331.62202966101705
756,[287.723875],250.05677330508468
757,[415.70629167],378.6470317796609
758,[462.01858333],438.5645211864405
759,[425.20558333],416.5170635593222
760,[522.10204167],512.8425614406775
761,[529.48354167],516.7545699152545
762,[449.971],428.0714067796612
763,[387.01175],357.80799858757047
764,[555.583625],549.8222973163845
765,[592.80316667],602.829596045198
766,[578.74975],598.3888347457624
767,[657.14545833],668.1856165254239
768,[623.12125],624.713814971751
769,[415.52779167],388.6047295197739
770,[353.12470833],318.9838721751412
771,[513.04375],500.57427542372864
772,[566.12116667],576.4523418079096
773,[574.06570833],594.5173467514122
774,[559.90083333],559.9163135593219
775,[565.96604167],558.9176405367235
776,[443.968625],419.9311843220341
777,[371.9615],341.94147175141234
778,[525.95725],517.6828488700564
779,[547.40683333],557.0707824858753
780,[566.56475],586.2582810734461
781,[557.387625],557.4047718926556
782,[554.477],548.8638587570623
783,[418.60141667],395.1645805084748
784,[347.64816667],315.9944717514125
785,[508.90745833],500.1465261299434
786,[559.16579167],573.5679837570618
787,[557.95570833],583.7823637005653
788,[554.85341667],531.1028055146152
789,[536.44408333],524.0950494350285
790,[462.99720833],442.14351906779694
791,[337.85295833],301.9584272598872
792,[554.14558333],547.4119166666663
793,[555.21541667],566.3717387005652
794,[552.51679167],573.8048029661019
795,[548.34354167],558.4036772598871
796,[538.358],542.1245197740117
797,[440.38045833],430.05995550847433
798,[376.08366667],358.3891016949153
799,[527.05358333],529.8575607344637
800,[558.41879167],583.8379103107342
801,[584.47533333],623.3712485875708
802,[581.62733333],597.4301864406783
803,[595.794],609.0878700564974
804,[489.03004167],487.9203354519775
805,[443.380375],435.76443149717505
806,[561.638625],570.6584046610172
807,[602.857875],634.9174286723168
808,[647.16575],695.000721751412
809,[618.6975],657.6015847457628
810,[605.34441667],622.9502867231639
811,[484.98245833],485.81380861581914
812,[438.73920833],448.4204851694917
813,[618.70191667],640.2935494350282
814,[586.22983333],616.9782514124295
815,[666.56020833],717.9278516474377
816,[709.682875],749.5441066384179
817,[646.726625],671.7717831920905
818,[476.49854167],483.4535190677964
819,[402.54995833],386.33950635593214
820,[612.84433333],624.1474915254238
821,[583.42083333],601.5157259887008
822,[633.45641667],666.8726426553674
823,[629.65104167],639.6940812146892
824,[674.976875],686.1190727401133
825,[558.94391667],556.2583799435027
826,[482.64333333],458.9820282485875
827,[620.11433333],619.7066158192087
828,[626.39245833],654.984268761597
829,[612.78308333],647.9909985875707
830,[614.52091667],628.2805324858758
831,[627.77291667],636.132475988701
832,[501.94425],492.1650692090398
833,[421.79591667],403.0698262711864
834,[587.18958333],590.0673516949149
835,[590.68475],610.5784618644071
836,[595.945625],626.3163538135592
837,[578.700375],585.8519851694915
838,[560.30516667],562.054093220339
839,[469.89620833],456.788609463277
840,[441.49045833],425.7755882768361
841,[615.57720833],623.8619823446327
842,[591.098875],614.4883608757057
